"item_id","item_name","publisher","genres","url","tags","sentiment","metascore","specs","price","release_date"
"6236","Era of Majesty","Atriagames","['Indie', 'RPG', 'Strategy', 'Early Access']","http://store.steampowered.com/app/412130/Era_of_Majesty/","['Early Access', 'Strategy', 'RPG', 'Indie', 'Pixel Graphics']","Mixed","","['Single-player', 'Steam Trading Cards']","5.99","2016-02-26"
"6237","Electric Highways","Siberian Digital","['Adventure', 'Free to Play', 'Indie']","http://store.steampowered.com/app/412140/Electric_Highways/","['Free to Play', 'Indie', 'Adventure', 'Walking Simulator', 'First-Person', 'Atmospheric', 'Puzzle', 'Horror', 'Surreal', '1980s', 'Cyberpunk', 'Retro', 'Singleplayer', 'Psychological Horror', 'Great Soundtrack', 'Sci-fi', 'Pixel Graphics']","Very Positive","","['Single-player']","Free to Play","2015-10-28"
"6238","Midsummer Night","Siberian Digital","['Adventure', 'Casual']","http://store.steampowered.com/app/412150/Midsummer_Night/","['Adventure', 'Casual', 'Pixel Graphics']","Very Positive","","['Single-player', 'Steam Trading Cards']","4.99","2016-06-17"
"6239","City of Chains","New Reality Games","['Adventure', 'Indie', 'RPG', 'Strategy']","http://store.steampowered.com/app/412170/City_of_Chains/","['Indie', 'RPG', 'Adventure', 'Strategy', 'RPGMaker', 'Cyberpunk', 'Sci-fi', 'Choices Matter', 'Multiple Endings', 'Dystopian', 'Great Soundtrack', '2D']","Mostly Positive","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']","8.99","2015-12-08"
"6240","Ohio Jack and The Cup Of Eternity","Shadebob Games","['Action', 'Adventure', 'Casual', 'Indie']","http://store.steampowered.com/app/412230/Ohio_Jack_and_The_Cup_Of_Eternity/","['Adventure', 'Indie', 'Casual', 'Action']","Positive","","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']","Free to Play","2015-12-22"
"6241","Empires Of Creation","","['Action', 'Indie', 'Simulation', 'Early Access']","http://store.steampowered.com/app/412250/Empires_Of_Creation/","['Early Access', 'Action', 'Indie', 'Simulation']","8 user reviews","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","4.99","2018-03-01"
"6242","Stories of Bethem: Full Moon","GuGames Development","['Action', 'Adventure', 'Indie', 'RPG']","http://store.steampowered.com/app/412270/Stories_of_Bethem_Full_Moon/","['Indie', 'Adventure', 'RPG', 'Action', 'Pixel Graphics']","Positive","","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']","4.99","2015-12-11"
"6243","Labyrinth","Free Range Games","['Free to Play', 'Indie', 'RPG', 'Strategy', 'Early Access']","http://store.steampowered.com/app/412310/Labyrinth/","['Early Access', 'Card Game', 'Turn-Based Tactics', 'Strategy', 'Free to Play', 'Trading Card Game', 'Asynchronous Multiplayer', 'Indie', 'Tactical RPG', 'RPG', 'Turn-Based', 'Multiplayer', 'Dungeon Crawler']","Mostly Positive","","['Multi-player', 'Online Multi-Player', 'Steam Trading Cards', 'In-App Purchases', 'Steam Turn Notifications']","Free to Play","2016-03-07"
"6244","Parallels","RisingHigh","['Action', 'Adventure', 'Casual', 'Indie']","http://store.steampowered.com/app/412370/Parallels/","['Indie', 'Casual', 'Action', 'Adventure', 'Minimalist', 'Great Soundtrack']","9 user reviews","","['Single-player', 'Steam Trading Cards']","4.99","2015-11-13"
"6245","Legend (1994)","Piko Interactive LLC, Classics Digital","['Action']","http://store.steampowered.com/app/412380/Legend_1994/","['Action', ""Beat 'em up"", 'Fighting']","Positive","","['Single-player', 'Co-op', 'Steam Trading Cards', 'Partial Controller Support']","4.99","1994-04-01"
"6246","GASP","Dark Day Interactive","['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']","http://store.steampowered.com/app/412400/GASP/","['Free to Play', 'Space', 'Simulation', 'Action', 'Multiplayer', 'Survival', 'Indie', 'Strategy', 'Casual', 'Open World', 'FPS', 'First-Person', 'Psychological Horror', 'Singleplayer', 'Sandbox', 'Horror', 'Adventure', 'Memes', 'Illuminati', 'Nudity']","Overwhelmingly Negative","","['Single-player', 'Steam Achievements']","Free to Play","2015-11-12"
"6247","Castle Chaos","Odd Comet Games","['Action', 'Indie', 'Strategy']","http://store.steampowered.com/app/412410/Castle_Chaos/","['Strategy', 'Action', 'Indie', 'Retro']","Mixed","","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support']","7.99","2015-12-08"
"6248","The Black Death","Green Man Gaming Publishing","['Action', 'Adventure', 'RPG', 'Early Access']","http://store.steampowered.com/app/412450/The_Black_Death/","['Early Access', 'Survival', 'Medieval', 'Open World', 'Adventure', 'Multiplayer', 'RPG', 'Action', 'Crafting', 'MMORPG', 'Indie', 'Dark', 'Massively Multiplayer', 'Sandbox', 'PvP', 'Zombies', 'Co-op', 'Base Building']","Mixed","","['Multi-player', 'Online Multi-Player']","19.99","2016-04-19"
"6249","Villagers","Avanquest Software Publishing Ltd","['Indie', 'Simulation', 'Strategy']","http://store.steampowered.com/app/412460/Villagers/","['Strategy', 'Simulation', 'City Builder', 'Indie', 'Medieval']","Mixed","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","19.99","2016-03-25"
"6250","Metal War Online: Retribution","GDT Limited","['Action', 'Free to Play', 'Massively Multiplayer', 'Racing', 'Early Access']","http://store.steampowered.com/app/412470/Metal_War_Online_Retribution/","['Early Access', 'Free to Play', 'Multiplayer', 'Action', 'Racing', 'Massively Multiplayer', 'Tanks', 'Shooter', 'Co-op', 'Open World', 'Adventure', 'FPS', 'Singleplayer', 'Sandbox', 'Zombies']","Mixed","","['Multi-player']","Free to Play","2015-12-11"
"6251","Turtle Odyssey","Qumaron","['Action', 'Adventure', 'Casual']","http://store.steampowered.com/app/412480/Turtle_Odyssey/","['Action', 'Adventure', 'Casual']","Positive","","['Single-player']","2.99","2015-10-21"
"6252","Yrminsul","Plug In Digital","['Indie', 'Strategy']","http://store.steampowered.com/app/412490/Yrminsul/","['Strategy', 'Indie', 'Tower Defense', 'Narration']","7 user reviews","","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","9.99","2016-03-02"
"6253","Evil Defenders","CP Decision","['Casual', 'Indie', 'Strategy']","http://store.steampowered.com/app/412520/Evil_Defenders/","['Tower Defense', 'Strategy', 'Casual', 'Indie']","Mostly Positive","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards']","9.99","2015-11-11"
"6254","Atlantic Quest 2 - New Adventure -","rokaplay","['Casual']","http://store.steampowered.com/app/412530/Atlantic_Quest_2__New_Adventure/","['Casual', 'Match 3']","4 user reviews","","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","6.99","2016-04-05"
"6255","The Minotaur","Ratalaika Games S.L.","['Action', 'Indie']","http://store.steampowered.com/app/412540/The_Minotaur/","['Action', 'Indie', 'Puzzle']","Mixed","","['Single-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']","1.99","2016-01-21"
"6256","Lup","Back To Basics Gaming","['Action', 'Indie']","http://store.steampowered.com/app/412600/Lup/","['Indie', 'Action', 'Platformer']","Mixed","","['Single-player', 'Full controller support', 'Steam Trading Cards']","0.99","2016-04-01"
"6257","Bullet Heaven 2","Matt Roszak","['Action', 'Indie']","http://store.steampowered.com/app/412670/Bullet_Heaven_2/","['Indie', 'Bullet Hell', 'Action', ""Shoot 'Em Up"", 'Great Soundtrack', 'Difficult', 'Anime', '2D', 'Local Co-Op']","Very Positive","","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']","11.99","2015-12-07"
"6258","Days Under Custody","Groupees Interactive","['Adventure', 'Indie']","http://store.steampowered.com/app/412730/Days_Under_Custody/","['Indie', 'Adventure', 'Horror', 'Survival Horror', 'Puzzle-Platformer']","Mostly Negative","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']","4.99","2015-11-23"
"6259","Audioshield","","","http://store.steampowered.com/app/412740/Audioshield/","['Indie', 'VR', 'Music', 'Music-Based Procedural Generation', 'Rhythm']","Very Positive","","['Single-player', 'SteamVR Collectibles', 'HTC Vive', 'Oculus Rift', 'Windows Mixed Reality', 'Tracked Motion Controllers', 'Standing', 'Room-Scale']","19.99",""
"6260","Boogeyman","","","http://store.steampowered.com/app/412770/Boogeyman/","['Horror', 'Indie', 'Strategy', 'Action', 'Psychological Horror', 'Survival', 'Atmospheric', 'Multiplayer', 'First-Person']","Very Positive","","['Single-player', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Oculus Rift', 'Gamepad', 'Keyboard / Mouse', 'Seated']","4.99",""
"6261","Adventure Time: Magic Man's Head Games","","","http://store.steampowered.com/app/412790/Adventure_Time_Magic_Mans_Head_Games/","['Adventure', 'Action', 'VR']","Mostly Positive","","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'HTC Vive', 'Oculus Rift', 'Gamepad', 'Seated']","4.99",""
"6262","STEINS;GATE","MAGES. Inc.","['Adventure']","http://store.steampowered.com/app/412830/STEINSGATE/","['Visual Novel', 'Anime', 'Story Rich', 'Time Travel', 'Sci-fi', 'Great Soundtrack', 'Multiple Endings', 'Adventure', 'Singleplayer', 'Science', 'Atmospheric', 'Mystery', 'Choices Matter', 'Thriller', 'Romance', 'Psychological Horror', 'Memes', 'Casual', 'Dating Sim', 'Horror']","Overwhelmingly Positive","87","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']","34.99","2016-09-08"
"6263","Zombie Office Politics","Gateside Games","['Indie', 'RPG', 'Early Access']","http://store.steampowered.com/app/412860/Zombie_Office_Politics/","['Early Access', 'Indie', 'RPG', 'Zombies', 'Funny', 'Story Rich']","5 user reviews","","['Single-player', 'Steam Achievements', 'Partial Controller Support']","3.99","2015-12-03"
"6264","Drift Streets Japan","JDM4iK","['Action', 'Indie', 'Massively Multiplayer', 'Racing', 'Simulation', 'Sports']","http://store.steampowered.com/app/412880/Drift_Streets_Japan/","['Racing', 'Simulation', 'Driving', 'Multiplayer', 'Sports', 'Massively Multiplayer', 'Indie', 'Action', 'Arcade', 'Open World']","Mixed","","['Single-player', 'Multi-player', 'Co-op', 'Partial Controller Support']","4.99","2015-12-21"
"6265","Back to Dinosaur Island","Crytek","['Adventure', 'Free to Play', 'Simulation']","http://store.steampowered.com/app/412940/Back_to_Dinosaur_Island/","['Free to Play', 'Dinosaurs', 'VR', 'Multiplayer', 'Survival', 'Adventure', 'Simulation', 'First-Person', 'Open World', 'Singleplayer', '3D Vision', 'Horror', 'Action', 'Survival Horror', 'Controller', 'FPS', 'Gore', 'Co-op', 'Building', 'Zombies']","Mixed","","['Single-player']","Free","2015-11-18"
"6266","Beatbuddy: On Tour","Threaks","['Action', 'Casual', 'Indie']","http://store.steampowered.com/app/412970/Beatbuddy_On_Tour/","['Action', 'Indie', 'Casual']","Mixed","","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']","6.99","2015-12-04"
"6267","Altitude","Nimbly Games","['Action', 'Free to Play', 'Indie']","http://store.steampowered.com/app/41300/Altitude/","['Free to Play', 'Action', 'Indie', 'Multiplayer', '2D', 'Arcade', 'Shooter', 'Flight', 'Singleplayer', 'Casual', 'Simulation']","Very Positive","79","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Includes level editor']","Free","2009-12-04"
"6268","Mytheon","Petroglyph","['Action', 'Adventure', 'RPG']","http://store.steampowered.com/app/413030/Mytheon/","['Action', 'RPG', 'Adventure', 'Mythology', 'Multiplayer', 'MMORPG', 'PvP', 'PvE', 'Classic']","Mixed","","['Single-player', 'Multi-player', 'MMO', 'Co-op']","9.99","2010-07-13"
"6269","Stardew Valley","Chucklefish","['Indie', 'RPG', 'Simulation']","http://store.steampowered.com/app/413150/Stardew_Valley/","['RPG', 'Simulation', 'Pixel Graphics', 'Agriculture', 'Crafting', 'Relaxing', 'Sandbox', 'Indie', 'Singleplayer', 'Building', 'Casual', 'Great Soundtrack', '2D', 'Open World', 'Cute', 'Fishing', 'Dating Sim', 'Atmospheric', 'Retro', 'Multiplayer']","Overwhelmingly Positive","89","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']","14.99","2016-02-26"
"6270","Metal Assault","Gravity Interactive, Inc.","['Action', 'Adventure', 'Casual', 'Free to Play', 'RPG']","http://store.steampowered.com/app/413170/Metal_Assault/","['Free to Play', 'Action', 'Multiplayer', 'RPG', 'Adventure', '2D', 'Casual', 'Shooter', 'Co-op', 'Anime']","Mixed","","['Single-player', 'MMO', 'Co-op']","","2016-03-18"
"6271","The Cain Complex","","","http://store.steampowered.com/app/413220/The_Cain_Complex/","['Movie', 'Horror']","Positive","","","1.99","2015-06-12"
"6272","Danganronpa: Trigger Happy Havoc","Spike Chunsoft Co., Ltd.","['Adventure']","http://store.steampowered.com/app/413410/Danganronpa_Trigger_Happy_Havoc/","['Anime', 'Mystery', 'Visual Novel', 'Detective', 'Story Rich', 'Great Soundtrack', 'Singleplayer', 'Adventure', 'Psychological Horror', 'Horror', 'Dark Comedy', 'Dark Humor', 'Puzzle', 'Point & Click', 'Action', 'Comedy', 'Funny', 'Survival', 'Exploration', 'Memes']","Overwhelmingly Positive","82","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']","19.99","2016-02-18"
"6273","Danganronpa 2: Goodbye Despair","Spike Chunsoft Co., Ltd.","['Adventure']","http://store.steampowered.com/app/413420/Danganronpa_2_Goodbye_Despair/","['Anime', 'Visual Novel', 'Detective', 'Mystery', 'Story Rich', 'Great Soundtrack', 'Singleplayer', 'Adventure', 'Psychological Horror', 'Dark Comedy', 'Horror', 'Atmospheric', 'Memes', 'Puzzle', 'Dating Sim', 'Comedy', 'Dark', 'Mature', 'Walking Simulator', 'Funny']","Overwhelmingly Positive","83","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']","19.99","2016-04-18"
"6274","Where Angels Cry: Tears of the Fallen (Collector's Edition)","Libredia","['Adventure']","http://store.steampowered.com/app/413470/Where_Angels_Cry_Tears_of_the_Fallen_Collectors_Edition/","['Adventure', 'Hidden Object', 'Point & Click']","3 user reviews","","['Single-player']","9.99","2015-11-09"
"6275","101 Ways to Die","4 Door Lemon Vision 1","['Action', 'Casual', 'Indie', 'Strategy']","http://store.steampowered.com/app/413480/101_Ways_to_Die/","['Strategy', 'Action', 'Indie', 'Casual']","Mixed","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Leaderboards']","9.99","2016-03-17"
"6276","Rocket Fist","Bitten Toast Games Inc.","['Action', 'Indie']","http://store.steampowered.com/app/413500/Rocket_Fist/","['Action', 'Indie']","Positive","","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor']","4.99","2016-05-12"
"6277","The Extinction","ArrowGroundGames","['Action', 'Indie', 'Early Access']","http://store.steampowered.com/app/413510/The_Extinction/","['Early Access', 'Action', 'Indie', 'Space', 'Arcade', 'Retro']","8 user reviews","","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support']","2.99","2015-10-30"
"6278","Reverse x Reverse","Sekai Project","['Action', 'Indie']","http://store.steampowered.com/app/413580/Reverse_x_Reverse/","['Action', 'Indie', 'Anime', 'Puzzle-Platformer', 'Cute']","Positive","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']","9.99","2015-12-10"
"6279","Pray For Diamonds","","","http://store.steampowered.com/app/413610/Pray_For_Diamonds/","['Horror', 'Short', 'Nudity']","Positive","","","0.99","2014-08-15"
"6280","Statues","Room710Games","['Action', 'Adventure', 'Indie']","http://store.steampowered.com/app/413680/Statues/","['Indie', 'Adventure', 'Action', 'Horror']","Mixed","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']","4.99","2015-10-27"
"6281","Run Turn Die","Matthias Magnussen","['Casual', 'Indie']","http://store.steampowered.com/app/413700/Run_Turn_Die/","['Indie', 'Casual', 'Arcade', 'Difficult', 'Minimalist', 'Procedural Generation', 'Music-Based Procedural Generation', 'Runner', 'Rhythm', 'Fast-Paced']","Positive","","['Single-player', 'Steam Achievements', 'Steam Leaderboards']","2.99","2016-05-09"
"6282","Blood and Gold: Caribbean!","Snowbird Games","['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']","http://store.steampowered.com/app/413710/Blood_and_Gold_Caribbean/","['Pirates', 'RPG', 'Naval', 'Adventure', 'Sailing', 'Action', 'Strategy', 'Indie', 'Sandbox', 'Open World', 'Historical', 'Swordplay', 'Exploration', 'Economy', 'Choose Your Own Adventure', 'Choices Matter', 'Fighting', 'Atmospheric', 'Cult Classic']","Mixed","","['Single-player', 'Multi-player', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","19.99","2015-12-10"
"6283","Mines of Mars","Crescent Moon Games","['Indie', 'Early Access']","http://store.steampowered.com/app/413740/Mines_of_Mars/","['Early Access', 'Indie', 'Platformer']","Mostly Positive","","['Single-player', 'Partial Controller Support']","6.99","2015-12-18"
"6284","Overdosed - A Trip To Hell","Lazy Games Studio Ltd","['Action', 'Adventure', 'Indie']","http://store.steampowered.com/app/413830/Overdosed__A_Trip_To_Hell/","['Indie', 'Action', 'Adventure', 'Rogue-lite', 'Top-Down Shooter', 'Top-Down', 'Arena Shooter', 'Rogue-like']","Mixed","","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards']","6.99","2016-05-23"
"6285","CS:GO Player Profiles","","","http://store.steampowered.com/app/413850/CSGO_Player_Profiles/","['Free to Play', 'FPS', 'Gaming', 'Shooter', 'Action', 'Multiplayer', 'Documentary', 'Episodic', 'Online Co-Op', 'First-Person', 'Massively Multiplayer', 'Singleplayer', 'Casual', 'Adventure', 'Action-Adventure', 'Anime', 'Games Workshop', 'Physics', 'Pixel Graphics', 'Drama']","Very Positive","","","Free","2015-10-26"
"6286","Sickness","Unwonted Studios","['Action', 'Adventure', 'Indie', 'Simulation']","http://store.steampowered.com/app/413870/Sickness/","['Visual Novel', 'Indie', 'Adventure', 'Violent', 'Simulation', 'Action', 'Anime', 'Dark']","Positive","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']","9.99","2016-01-20"
"6287","Doom Rails","Dream Forge Entertainment, LLC","['Action', 'Indie']","http://store.steampowered.com/app/41400/Doom_Rails/","['Action', 'Indie']","Negative","","['Single-player', 'Multi-player']","2.99","2009-11-04"
"6288","iso-Sphere","Mighty Fox Studio","['Casual', 'Indie']","http://store.steampowered.com/app/414060/isoSphere/","['Indie', 'Casual']","Mixed","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']","1.99","2015-11-13"
"6289","Shut Up And Dig","Atriagames","['Action', 'Adventure', 'Indie', 'Early Access']","http://store.steampowered.com/app/414070/Shut_Up_And_Dig/","['Early Access', 'Platformer', 'Adventure', 'Indie', 'Action', 'Rogue-like', 'Female Protagonist']","Mixed","","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']","4.99","2015-11-09"
"6290","Life is Hard","Pirozhok","['Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']","http://store.steampowered.com/app/414080/Life_is_Hard/","['Early Access', 'Strategy', 'Indie', 'Simulation', 'Adventure', 'Pixel Graphics', 'Medieval', 'God Game', '2D']","Mixed","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","8.99","2015-11-03"
"6291","Modbox","","","http://store.steampowered.com/app/414120/Modbox/","['Early Access', 'Simulation', 'Indie', 'Casual', 'Sandbox', 'Physics', 'VR', 'Multiplayer']","Very Positive","","['Single-player', 'Multi-player', 'Online Multi-Player', 'Online Co-op', 'Steam Workshop', 'Steam Leaderboards', 'Includes level editor', 'HTC Vive', 'Oculus Rift', 'Tracked Motion Controllers', 'Seated', 'Standing', 'Room-Scale']","14.99",""
"6292","Fall of the Titanic","","","http://store.steampowered.com/app/414130/Fall_of_the_Titanic/","['Adventure', 'Simulation', 'Indie', 'Casual', 'Exploration', 'Survival Horror', 'Walking Simulator', 'Horror', 'Survival']","Mixed","","['Single-player', 'Keyboard / Mouse', 'Seated']","",""
"6293","Junk Jack","Pixbits","['Action', 'Adventure', 'Indie']","http://store.steampowered.com/app/414190/Junk_Jack/","['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', '2D', 'Multiplayer', 'Action', 'Building', 'Pixel Graphics', 'Open World', 'Co-op']","Very Positive","","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","14.99","2016-11-30"
"6294","Ironclads 2: American Civil War","Strategy First","['Simulation', 'Strategy']","http://store.steampowered.com/app/414260/Ironclads_2_American_Civil_War/","['Strategy', 'Simulation', 'Naval']","Mixed","","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","9.99","2015-11-05"
"6295","Princess.Loot.Pixel.Again","IndieMax","['Action', 'Adventure', 'Indie', 'RPG']","http://store.steampowered.com/app/414290/PrincessLootPixelAgain/","['Adventure', 'Action', 'RPG', 'Indie', 'Pixel Graphics', 'Platformer', 'Rogue-like', 'Rogue-lite', 'Dungeon Crawler', 'Loot', 'Procedural Generation', '2D', 'Side Scroller']","Mostly Positive","","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']","4.99","2016-04-15"
"6296","Raining Blobs","Black Shell Media","['Indie', 'Strategy']","http://store.steampowered.com/app/414370/Raining_Blobs/","['Indie', 'Strategy', 'Puzzle', 'Arcade', 'Anime', 'Pixel Graphics', 'Local Multiplayer']","Positive","","['Single-player', 'Local Multi-Player', 'Co-op', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","9.99","2016-01-15"
"6297","Nightmare on Azathoth","Divergent Game Studio","['Action', 'Adventure', 'Indie']","http://store.steampowered.com/app/414470/Nightmare_on_Azathoth/","['Action', 'Adventure', 'Indie', 'Survival', 'Survival Horror', 'Psychological', 'Difficult', 'Simulation', 'Lovecraftian']","Mixed","","['Single-player', 'Steam Trading Cards', 'Partial Controller Support']","0.99","2015-10-30"
"6298","5089: The Action RPG","","","http://store.steampowered.com/app/414510/5089_The_Action_RPG/","['RPG', 'Indie', 'Action', 'Open World', 'FPS', 'Robots', 'VR', 'Procedural Generation', 'Co-op', 'First-Person', 'Multiplayer', 'Sci-fi', 'Gun Customization', 'Futuristic', 'Building', 'Stealth', 'Action RPG', 'Atmospheric', 'Multiple Endings', 'Sandbox']","Very Positive","","['Single-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'HTC Vive', 'Oculus Rift', 'Tracked Motion Controllers', 'Keyboard / Mouse', 'Seated', 'Standing', 'Room-Scale']","7.99",""
"6299","Uriel's Chasm 2: את","KISS ltd","['Action', 'Adventure', 'Indie']","http://store.steampowered.com/app/414580/Uriels_Chasm_2/","['Indie', 'Action', 'Adventure', ""Shoot 'Em Up""]","Mixed","","['Single-player', 'Full controller support', 'Steam Trading Cards']","4.99","2015-11-13"
"6300","Vampire Legends: The True Story of Kisilova","Artifex Mundi","['Adventure', 'Casual']","http://store.steampowered.com/app/414660/Vampire_Legends_The_True_Story_of_Kisilova/","['Adventure', 'Hidden Object', 'Casual', 'Point & Click', 'Vampire', 'Female Protagonist', 'Puzzle', 'Fantasy', 'Horror', 'Atmospheric', '2D', 'Singleplayer', 'Family Friendly', 'Great Soundtrack', 'Story Rich', 'Indie', 'Mystery']","Very Positive","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","9.99","2015-12-03"
"6301","Astrox: Hostile Space Excavation","Jace Masula","['Adventure', 'Indie', 'Simulation']","http://store.steampowered.com/app/414720/Astrox_Hostile_Space_Excavation/","['Simulation', 'Indie', 'Adventure', 'Space', 'Sandbox', 'Open World', 'Space Sim', 'Mining', 'Singleplayer', 'Procedural Generation', 'Crafting', 'Pirates', 'Atmospheric']","Very Positive","","['Single-player']","9.99","2015-12-01"
"6302","Bionite: Origins","Platoon Studios","['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']","http://store.steampowered.com/app/414770/Bionite_Origins/","['Early Access', 'Indie', 'Strategy', 'Action', 'Simulation']","1 user reviews","","['Single-player', 'Steam Trading Cards']","11.99","2015-12-24"
"6303","Observatory: A VR Variety Pack","","","http://store.steampowered.com/app/414810/Observatory_A_VR_Variety_Pack/","['Early Access', 'Racing', 'Indie', 'Adventure', 'VR', 'Driving', 'First-Person', 'Replay Value', 'Procedural Generation', 'Flight']","7 user reviews","","['Single-player', 'Full controller support', 'Steam Leaderboards', 'HTC Vive', 'Oculus Rift', 'Tracked Motion Controllers', 'Gamepad', 'Keyboard / Mouse', 'Seated']","9.99",""
"6304","Robotpencil Presents: Lines to Painting","","","http://store.steampowered.com/app/414850/Robotpencil_Presents_Lines_to_Painting/","['Tutorial', 'Design & Illustration']","5 user reviews","","","2.99","2016-01-21"
"6305","Robotpencil Presents: Painting with Confidence","","","http://store.steampowered.com/app/414860/Robotpencil_Presents_Painting_with_Confidence/","['Design & Illustration', 'Tutorial']","6 user reviews","","","4.99","2016-01-28"
"6306","Corgi Warlock","Xander's Corgi Arcade","['Action', 'Adventure', 'Indie']","http://store.steampowered.com/app/414920/Corgi_Warlock/","['Action', 'Indie', 'Adventure', 'Platformer', 'Local Co-Op', '4 Player Local', 'Side Scroller', '2D', 'Magic', 'Fantasy', 'Comedy', 'Local Multiplayer', 'Cute', 'Funny']","Mostly Positive","","['Single-player', 'Multi-player', 'Local Multi-Player', 'Co-op', 'Local Co-op', 'Full controller support', 'Steam Trading Cards']","0.99","2015-12-03"
"6307","Star Nomad 2","Huy Phan","['Indie', 'RPG', 'Simulation', 'Strategy']","http://store.steampowered.com/app/414950/Star_Nomad_2/","['Space', 'Strategy', 'RPG', 'Indie', 'Simulation', 'Sci-fi', 'Open World', 'Sandbox', 'Rogue-lite', 'Cyberpunk', '2D']","Mixed","","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","12.99","2015-12-14"
"6308","Torchlight","Runic Games","['RPG']","http://store.steampowered.com/app/41500/Torchlight/","['RPG', 'Action RPG', 'Hack and Slash', 'Dungeon Crawler', 'Fantasy', 'Singleplayer', 'Loot', 'Indie', 'Moddable', 'Action', 'Adventure', 'Cartoon', 'Magic', 'Female Protagonist', 'Isometric', 'Exploration', 'Steampunk', 'Co-op']","Very Positive","83","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Includes level editor']","14.99","2009-10-27"
"6309","GTGD S3 How To Make A Game","GTGD","['Education', 'Software Training']","http://store.steampowered.com/app/415000/GTGD_S3_How_To_Make_A_Game/","['Game Development', 'Education', 'Software Training']","Positive","","['Steam Trading Cards']","7.99","2016-03-07"
